40.0, 604.73684210526312, 1134.0
1239.0, 2835.5789473684213, 4264.0
4373.0, 7296.9473684210525, 9951.0
9975.0, 13041.78947368421, 16954.0
17466.0, 22764.842105263157, 29044.0
31015.0, 43205.947368421053, 55178.0
58769.0, 94214.0, 167347.0
171476.0, 229163.21052631579, 274701.0
305033.0, 506871.78947368421, 878043.0
1129598.0, 3603503.6000000001, 16244600.0
